gsis_id,speed_max_max,speed_mean_mean,speed_std_mean,speed_p50_mean,speed_p75_max,speed_p95_max,accel_max_max,accel_mean_mean,accel_std_mean,accel_p95_max,total_distance_sum,avg_distance_per_frame_mean,dir_change_avg_mean,dir_change_max_max,total_frames_sum,work_efficiency,speed_consistency,intensity_ratio
326204,9.796119054166667,1.1807936581713718,1.4921401866412858,0.5759427547466667,1.5735015869133333,4.178150177,6.100477080736762,0.5937355293898445,0.7478684207131272,2.257238802966409,10647.882764187892,0.03203989614056995,103.83168585050961,103.83168585050961,332332,0.03203989614056995,0.7913423073399454,3.5384253193487374
271745,8.782773971566668,0.7948854363602531,1.0622574484805227,0.36720492442499997,1.1363278230033333,3.10631465912,9.774967323627965,0.4669413104110821,0.5617403872521028,1.4235108734926065,28173.819486019453,0.027392692500921943,104.60358580558389,105.53087994232219,934224,0.0301574563338337,0.7482982938809,3.9078771820800795
325454,10.256106694533333,0.9082570602338003,1.1275480346453621,0.530208726725,1.2076211770366667,3.4867897033666666,7.235127378759975,0.5437015807440643,0.5986872792652305,1.6798365454026825,52413.76241159149,0.04896801084800255,104.56665938089745,105.9555082117821,1005712,0.052116075388969695,0.805515181904837,3.8389899248007056
305878,9.274608612066666,0.844885668984567,1.1659726503207644,0.32229675849250006,1.2024011611933334,3.2148364384966666,8.384615694717613,0.4814510784694819,0.6400193159410865,1.8296762495121754,28863.99776061553,0.029035671528632085,104.03697773126505,104.60641897016473,1069098,0.026998458289712944,0.7246187710767787,3.8050549991698226
336496,9.0920982361,0.5927010208650344,0.7804267151168699,0.3035023627678333,0.9923299153633334,2.7044986089066665,6.197735970388986,0.4450381602270635,0.4451715643913888,1.3259706715458475,133607.04780949905,0.03621508561301364,104.811908000588,105.35288964895412,2862030,0.046682616118454055,0.7594576266860324,4.563006496866682
195223,8.6386642456,0.5054248827517991,0.7537337958170224,0.224378168583,0.61410733064,1.93919436137,6.793437042362228,0.390985280897254,0.4382772643605014,1.0050487512046546,6701.328572424006,0.010807548579853572,103.68679483987886,103.68679483987886,620060,0.010807548579853572,0.6705615239183156,3.8367607681125735
305518,6.889067967733333,0.7014243018161355,0.9975777353924657,0.2881664236386667,0.8278421560933333,3.02028433482,6.709343676462709,0.4462534200746116,0.5654270521858749,1.353456294359577,6826.004414734676,0.013879070421566175,104.09517123757546,104.09517123757546,491820,0.013879070421566175,0.7031274625833365,4.305930557295843
348709,7.564082463566667,0.5582585156378803,0.6995022961616021,0.29625049233466666,0.8892672061933333,2.2903453509,4.925565687511822,0.4585796738009867,0.3940867919115329,1.2485860181772959,42755.577311621535,0.020500014778074113,103.13381723898166,103.68638794764198,2112066,0.02024348543635546,0.7980796041717482,4.102660840350985
304268,8.339330673233333,0.9571280385992185,1.2023037852600067,0.5021280050266667,1.26256918907,3.5370585123666665,6.45711533411967,0.5415624117094346,0.6652074951578376,1.8406010016536707,33273.6361641125,0.07971833576298545,103.33724140428664,103.33724140428664,417390,0.07971833576298545,0.7960783708189297,3.6954914804744856
348991,8.662383397433333,0.9392170021930206,1.088928709915702,0.55268160502,1.1519418557499999,3.4343338012666664,6.143292958341574,0.5647424024154142,0.5945006446856532,1.7668318862702614,5838.587069197852,0.019257061760197668,105.60193031670451,105.60193031670451,303192,0.019257061760197668,0.8625146840565246,3.6565924522742708
283380,6.465613683066667,0.3880209760558365,0.5376063024029333,0.19428514937549998,0.655225118,1.89990901947,3.954894133058796,0.3434220616760574,0.28108713684498043,1.0740074453127184,63387.83266136366,2.972946779662833,107.06596675651025,110.626861232743,633266,0.10009669342955987,0.7217567471242491,4.896408020984416
305335,9.312665303533334,0.8266696533486961,1.073646145864095,0.3764304320016667,1.1657927831,3.0872138341266666,7.799075206177449,0.46047304800527167,0.6075852137020761,1.5482841924219062,24247.779161581413,0.02654971684900654,104.71355278245451,104.9414067886477,870864,0.027843359194525682,0.7699647193194864,3.7345193713364173
315830,9.930499394733333,0.8405338332535216,1.0691157145724857,0.4387842440608334,1.26032447815,3.4948730468666667,8.11072395195511,0.5624600942952569,0.5733046779574245,1.5847370818968218,179030.6225522745,0.09985606624555873,106.43825466790206,109.0531178315319,1747156,0.10246974085443686,0.7861953779153189,4.1579207268061795
280117,9.0018672943,0.8137214519744693,1.074538862514944,0.4135551055266667,1.1451880931866667,3.07106781006,7.747755022399659,0.42681825458603506,0.5719922962241446,1.462793117416112,35524.66790383592,0.03764886148448551,105.14958616424462,105.89355543369369,866736,0.04098672248970381,0.7572750324450482,3.7741020623312207
282108,5.366874694833334,0.5504432034053561,0.6705072034640341,0.2924574017525,0.7978630065933333,1.98180850347,4.799133466700244,0.4125606500634882,0.33319269109041344,1.0370085545501333,26011.56222436872,0.03609514805293152,103.84607183746581,104.16909520033697,1030554,0.02524036801988903,0.8209355552954649,3.600386908602741
351300,6.2715009053666675,0.6662477736959432,0.829736871283503,0.34975441297000004,0.8210282325733332,2.443342208863333,4.925701667571547,0.4728771512317913,0.45910795761804035,1.282922642645633,3555.6734503878683,0.017589108445070386,110.35301535620098,110.35301535620098,202152,0.017589108445070386,0.8029627183679787,3.6673176336622264
325325,9.4907061259,0.9273987365001225,1.2731397764399768,0.3966661691665,1.4477949142466666,4.0702050526999995,8.030679526499556,0.5325828806195819,0.6648407103884686,2.1004059771210852,105746.24487109821,0.039532539673987996,103.5238160123764,104.45629083069441,2616597,0.04041365363909621,0.7284343429229473,4.388840411903518
281160,7.562568664566666,0.6332237568695598,0.9156362848719471,0.24469691514966666,0.81316502889,2.6952454249066666,6.480666847227267,0.398406827129048,0.5203067521130931,1.1911895228660423,6601.452862473189,0.01241387954130127,101.57519002662994,101.57519002662994,531780,0.01241387954130127,0.6915669107173018,4.256387091714676
282649,9.085035959866667,0.8489634090599224,1.1092097449795613,0.43817818164833333,1.1561412016566666,3.11244138082,7.744519033887329,0.47782499698222214,0.5947832070073208,1.5049498033016973,26571.244622432634,0.033192728077764924,102.63728827359867,103.4093714618313,948324,0.02801916288360585,0.7653768035328302,3.666166701185015
287953,4.394614219666667,0.47427992124905005,0.6147733829550298,0.25118736426033333,0.52222351233,1.8203682899466667,5.177878244347747,0.4033945920821817,0.3435214118050738,0.9454795846344388,14740.038008065128,0.0259571690347359,104.22417273382513,104.22417273382513,567860,0.0259571690347359,0.771471137818833,3.838172792878511
305898,7.770190556833334,0.5888606586079138,0.7705134859581629,0.3014019857513333,0.6966666666666667,2.3401015599566666,6.183350404289104,0.5051360186485642,0.4489015965964906,1.3682917167849196,20859.3624070003,0.013636746815348906,104.95464535859442,106.0806045035227,1495938,0.013944001961979908,0.7642444543013327,3.9739478699234967
325170,10.636666666666667,0.8234313610517565,1.1069131092248514,0.37666669527666663,1.1796170870466667,3.5263897578,7.713522969553013,0.512292800268801,0.5563430595365519,1.5214173826773334,88898.89741638911,0.04305795978967008,106.12674058038405,108.59898939570981,1995435,0.044551136677661314,0.7438988247491157,4.282554593616395
312167,7.512113571166666,0.6059171966639969,0.7974665432147284,0.31208700438308334,0.7622538407633334,2.8428475062066667,5.552949911719194,0.4974636322663199,0.45135195182799503,1.3183625680057611,46777.71684783093,0.02010887710571864,103.77602615884813,105.40227902235429,2082929,0.022457662670129865,0.7598026548191448,4.691808586814427
306122,9.455864588433334,0.7709647426671744,1.1662260182168342,0.288493235906,0.9240948359166666,2.923592885336667,7.329808460400087,0.4528328068740889,0.6171076437375687,1.3789213543122132,11800.191810135348,0.01884984554581452,103.07311596303309,103.07311596303309,626010,0.01884984554581452,0.6610766100433805,3.7921226789469182
337584,10.062747955333334,0.7854622180317865,0.982612055368526,0.44723974466375,1.26459757487,3.3216517766333333,11.099101487596005,0.4808486237408165,0.5205840752626676,1.4422645172800612,54186.545936933886,0.027364156356032208,105.92528323051371,108.48981218680622,1972584,0.02746982938974152,0.7993614710306002,4.228913498801684
350636,9.261346817,0.7658844914821941,1.12403822003104,0.29790513217433334,1.0639413197833334,3.7377869288,7.233100464731267,0.5291677324256645,0.6048256117180066,1.8393953939031054,55342.848996066314,0.026518251571062426,104.20580239964956,105.31034787744454,2075875,0.026660010355183388,0.6813687273561253,4.8803533305216416
326448,6.314172744766666,0.5113677504610464,0.7003455840215927,0.23101052641874997,0.7701686223333333,2.42852004369,5.959501125292207,0.37214871533731403,0.36791123604770826,1.2249173732746395,29744.655628593213,0.015061610036394052,102.56327290177475,104.11624174139223,1970557,0.015094542116058157,0.7301648816354643,4.749067655323315
327738,8.878185908,1.2683360255967946,1.5225834000474427,0.7285959720599999,1.4992113113399999,4.192276000966666,4.532502753374414,0.5357362352778589,0.5113212238711676,1.5431032135330136,4477.853445722462,0.03451751328345265,101.09828731089021,101.09828731089021,129727,0.03451751328345265,0.8330157977272535,3.3053354287512726
325000,9.376666666666667,0.74986662107671,1.0490334739697813,0.33381584664200004,1.3796718915300001,3.5872367223,7.629695766450947,0.5184413235753109,0.5498496826241087,1.6867271012566905,111392.58871750307,0.054684033630853376,104.85439598375105,107.4714282808314,2235149,0.04983676198656244,0.7148166761915081,4.783833046401238
317168,10.0958366394,0.7778937258975461,1.2033181401425723,0.24291739642600002,1.12983528773,3.5277404785,10.04470036153889,0.48819888891749885,0.621787097881343,1.7458022413344778,94634.8455368255,0.0454927417657453,105.22535571789852,106.41121612428059,2351254,0.04024866966173178,0.6464572418108641,4.534990270592088
279557,7.9495201111,0.6754316361639292,0.977596906229524,0.30398434400566665,0.92487970988,2.948404630026667,6.0847790219527,0.3980011957113195,0.34230260623811876,1.0289818326754805,32471.65357737684,0.11101963150766339,102.40830215583549,102.75868447895648,284322,0.11420731979015637,0.690910161294382,4.365215474317938
328191,8.012677510566666,0.5697307973408245,0.7736168537805714,0.27757507562600003,0.8499408562966666,2.688853899636667,6.4470803163608466,0.48256102921054433,0.4577281954504554,1.385664395999911,33087.87858979134,0.01607199702055213,104.03048801531295,106.28191135617686,1935983,0.017090996454923076,0.736450860082248,4.71951650180522
336489,9.010669072466667,0.7950371008478289,1.0549818024348634,0.3754104177165556,1.1111193497966667,3.4862629572666664,7.43255612899296,0.5203096296318419,0.5613147126157009,1.803773017495881,70578.32821338566,0.06787724670727024,103.65141763079487,104.56834581579503,1528911,0.04616248310947181,0.7536026678497291,4.385031784741756
335246,5.421401341766667,0.5489349421206593,0.7001246382002645,0.25705177088575004,0.7695531050366666,2.4086073239633334,6.033780726852402,0.40407007368394054,0.385876721405371,1.1972405964609394,77993.79584423374,0.062359985896697556,102.95602287842704,103.49940167921213,1499575,0.052010600232888476,0.7840531702065902,4.3877828484707875
326123,8.0484905243,0.5420060621762788,0.7732996094137342,0.27634090185166665,0.74058953921,2.6259255409233333,5.312578936978533,0.41399199714402696,0.36556789949078633,1.2343156420527968,76562.55610493445,0.07733924267000909,101.67928226329985,102.75324458436188,1448043,0.052873123315353515,0.7009004732165748,4.844826883263334
283344,4.749619166066666,0.3995372965332935,0.6338643886329437,0.12716755270966668,0.41812976201333335,1.65891456604,4.649385476814033,0.3102052964846137,0.32720125250196436,0.8549931865832207,13503.023791148536,0.023139446133405083,104.28293555126822,104.28293555126822,583550,0.023139446133405083,0.6303198344916903,4.1520893804760535
305826,9.3352915446,1.0714412146756078,1.3288098808615498,0.62504418691,1.4331855773933333,3.7648976644,7.189268229562652,0.5426878089432463,0.7168887734225386,1.990599386403648,30952.80809861509,0.07410473819965785,101.92578937772113,101.92578937772113,417690,0.07410473819965785,0.8063164114801179,3.5138630219109777
310508,5.398585001633333,0.6114542265914136,0.8181282265558488,0.26414420207333333,0.79401286443,2.5980510711666667,4.9950064159349825,0.40373253247104673,0.415953211570899,1.0575238669950144,4116.866525093733,0.010077268560677876,102.08170564237325,102.08170564237325,408530,0.010077268560677876,0.7473818977808769,4.24897066400154
337079,6.713810602833333,0.6134249908234533,0.7809307377854227,0.2990919905896666,0.9692137241366666,2.654464562733333,4.548452060603524,0.5071512841924137,0.4071819282847477,1.3705554429581543,102866.60733172201,0.04562139650561715,103.28419304790646,104.90064788747948,2384831,0.04313370940402989,0.7855049892939479,4.327284676110141
280351,5.9577929179,0.5563747036433654,0.7096538386243548,0.244051218033,0.8207821846,2.02562936147,3.7569873011818307,0.35518745797467166,0.30862273710906224,0.9226755458339795,17939.435805440386,0.03886107013287782,103.24923748855518,103.24923748855518,461630,0.03886107013287782,0.7840085875134319,3.640764664901844
287519,8.823900222766666,0.7587435864877563,1.0460412163121684,0.3197819590568334,1.10499715805,2.9804083506266665,9.23000260722501,0.4058729761164859,0.5571066130911725,1.3223651760084525,36679.6489545065,0.048729373921262656,103.80354168291984,104.11479628955169,851598,0.043071553660889876,0.7253476963008365,3.928083747531961
338968,8.806712468466666,1.0165777220148644,1.2495258470373074,0.5906227429700001,1.3048038482666666,3.3964338302666666,5.79063980096263,0.5068160678472874,0.613111177172351,1.5301031034868982,11316.704833098915,0.043152518534289606,103.06852304685088,103.06852304685088,262249,0.043152518534289606,0.8135707832096667,3.3410468837885903
305396,9.283562978099999,0.6646735397636179,1.081793674177773,0.19657722115516668,0.9485222498566667,2.8957894643133333,8.447202598108762,0.4085375311454663,0.5166935045263089,1.2802048635140306,15414.277068424042,0.01546614282002627,103.22416743936975,103.37530165039303,1039320,0.014831117527252476,0.6144180314872048,4.356709408566469
367815,10.1179002126,1.1419298886446527,1.6913782429197834,0.4000598986933333,1.34752670924,4.828267733266666,7.332075332771802,0.6174394563685445,0.784930606892881,2.3885565768745596,17895.684250481187,0.06976548563217778,109.43912111219785,109.43912111219785,256512,0.06976548563217778,0.6751475569848694,4.228164777259047
352880,9.312182108566667,0.8428063943497336,1.3522026129293951,0.21825168530133332,1.00033434232,3.7489420573000003,6.461097560836965,0.4686845046909027,0.6621619413830483,1.8044983659264993,13244.757196964847,0.06724728973458462,112.25516742518603,112.25516742518603,196956,0.06724728973458462,0.623284104239296,4.448165180560231
359504,9.6785920461,1.1515885844651021,1.5785300666168032,0.32197095950433335,1.6576193173733333,4.522197723400001,6.512500834758435,0.5895338393613845,0.8130233575188526,2.3876633290833227,16926.698744228433,0.03610890407243761,106.98278870609862,106.98278870609862,468768,0.03610890407243761,0.7295322457387545,3.92692128456666
369216,7.612632751466666,0.8501239638037268,1.1630727066715996,0.30076660712566666,1.1380642255133333,3.5471871694000003,5.225894599297269,0.4722646431427227,0.5033890242640894,1.4135029956631198,3814.66310173419,0.01791729183920542,107.18088907956503,107.18088907956503,212904,0.01791729183920542,0.7309293382324759,4.172552851620309
347731,4.985101699833334,0.9584627216638711,0.9244768882978225,0.6932778358466667,1.4078944524133332,2.9449008305866666,4.208871731915162,0.5175207607629261,0.47079584228323185,1.4476176328132364,1535.9186897174536,0.015052566125204128,106.06939598492272,106.06939598492272,102037,0.015052566125204128,1.0367622314805776,3.0725251634976276
305925,8.464786529533333,0.6322975343948984,0.8820712705482003,0.2884779473145,0.9266784985866666,2.8816773096733335,8.500474598031849,0.4061447039166752,0.4521264097684222,1.3903976155520703,23191.59098517608,0.028622154939976503,103.98767514368032,104.7504313346006,852666,0.027198916088100242,0.716832704461546,4.5574704200468945
348176,7.6031920115,0.632830532104866,0.7996775341614861,0.34048883577175,1.1177666981999999,3.1629854838066667,5.220911728877139,0.5003303620621782,0.38960450351037035,1.2829003746057381,27484.60940717653,0.01363783857457825,106.0198913803883,108.48526907185276,1971985,0.013937534721195409,0.7913571471886226,4.9981556251501
363400,6.961205800366667,0.6399897493145271,0.8286465727589368,0.31842309236533334,0.8320684433,2.11850420634,5.259948003443188,0.4177695894370774,0.42808067896941315,1.0642586157180385,2570.238232382094,0.011328424359505712,106.41875215527763,106.41875215527763,226884,0.011328424359505712,0.7723313778800939,3.3102158411272415
324892,6.021498362233333,0.4523379303401094,0.6706246373195087,0.15481247007850002,0.5994631449366666,2.1545071601866668,4.892847048527171,0.28437065456477606,0.2696082113141068,0.7558779021809238,4896.108268808462,0.00698532010836341,104.5518579109428,104.86764729075249,638610,0.007666820545886318,0.6745024044271728,4.763047747436766
