gsis_player_id,target,position_group,height,weight,forty_yd_dash,bench_reps_of_225,standing_vertical,three_cone,twenty_yard_shuttle,standing_broad_jump,hand_size,arm_length,wingspan,speed_max_max,speed_mean_mean,speed_std_mean,speed_p50_mean,speed_p75_max,speed_p95_max,accel_max_max,accel_mean_mean,accel_std_mean,accel_p95_max,total_distance_sum,avg_distance_per_frame_mean,dir_change_avg_mean,dir_change_max_max,total_frames_sum,work_efficiency,speed_consistency,intensity_ratio,height_zscore,weight_zscore,forty_yd_dash_zscore,bench_reps_of_225_zscore,standing_vertical_zscore,three_cone_zscore,twenty_yard_shuttle_zscore,standing_broad_jump_zscore,forty_yd_dash_elite,three_cone_elite,twenty_yard_shuttle_elite,standing_vertical_elite,bench_reps_of_225_elite,standing_broad_jump_elite,pos_DB,pos_SKILL,pos_OL,pos_DL,pos_LB,composite_explosiveness,composite_agility,composite_size_weight_speed,int_DB_forty_yd_dash,int_DB_three_cone,int_SKILL_forty_yd_dash,int_SKILL_standing_vertical,int_OL_weight,int_OL_bench_reps_of_225,int_DL_weight,int_LB_twenty_yard_shuttle,receiving_yards,rushing_yards,receiving_touchdowns,rushing_touchdowns,passing_yards,passing_touchdowns,defense_total_tackles,defense_sacks,defense_interceptions,seasons_played,receiving_yards_per_season,rushing_yards_per_season,defense_total_tackles_per_season,production_score
283344,0.0,UNKNOWN,77.625,322.0,5.38,26.0,29.5,8.5,5.16,98.0,10.5,34.25,81.75,4.749619166066666,0.3995372965332935,0.6338643886329437,0.1271675527096666,0.4181297620133333,1.65891456604,4.649385476814033,0.3102052964846137,0.3272012525019643,0.8549931865832207,13503.023791148536,0.023139446133405,104.28293555126822,104.28293555126822,583550,0.023139446133405,0.6303198344916903,4.1520893804760535,1.394363869848873,1.6977150058874562,2.0296108745801766,1.0785705928670632,-0.840712715341926,3.103713521629408,2.7650020156115187,-1.931799275794848,0,0,0,0,1,0,0,0,0,0,0,-1.386255995568387,-2.934357768620464,1.3009239948976543,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
281160,0.0,UNKNOWN,76.0,254.0,4.89,23.0,31.0,8.13,4.99,110.0,10.375,34.125,82.0,7.562568664566666,0.6332237568695598,0.9156362848719471,0.2446969151496666,0.81316502889,2.695245424906666,6.480666847227267,0.398406827129048,0.5203067521130931,1.1911895228660423,6601.452862473189,0.0124138795413012,101.57519002662994,101.57519002662994,531780,0.0124138795413012,0.6915669107173018,4.256387091714676,0.8051097656516236,0.3010552931421136,0.3995222155550417,0.574077896203437,-0.4908006923356024,2.168990495929392,2.093407465244468,-0.6502772603250306,0,0,0,0,1,0,0,0,0,0,0,-0.5705389763303166,-2.1311989805869294,0.2450276396717026,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
194670,1.0,DB,71.75,177.0,4.52,11.0,35.0,6.9,4.13,124.0,8.875,31.25,74.0,6.821298599233334,1.727179271342851,1.1312166668995534,1.5382498105366669,1.6341627438866666,4.2921778361,5.807109651905697,0.5733236362257706,0.7669314477543376,1.6906601742868403,167.13233703867857,0.0377956438350697,78.46709108175564,78.46709108175564,4422,0.0377956438350697,1.5268332954081347,2.485079520878517,0.0042272273297482,-1.5250819534435405,0.5601120336111988,-0.5897678246195885,-0.8226509496295772,-0.5212061211072602,-1.2364996976388318,-0.1535972929306427,0,1,1,1,0,1,1,0,0,0,0,0.6435648967021752,1.121201421644149,-1.461729974930747,-0.8313610575863867,-0.9383319949112124,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,0.0
304761,0.0,UNKNOWN,75.375,296.0,5.18,25.0,29.0,7.5,4.66,111.0,9.25,32.625,76.0,5.8338801066,0.4638129171299452,0.6502705180184418,0.2087428768476666,0.50862089793,1.7429545720433337,4.515922445707631,0.370114878865468,0.3560662118543615,0.9428285508382692,24301.612646845504,0.0423314044154917,102.67686275380052,102.67686275380052,574080,0.0423314044154917,0.7132614877625305,3.757882774866778,0.5784735717296046,1.1636980568965898,1.364268564773999,0.9104063606458545,-0.957350056344034,0.5774350737915198,0.7897239262966627,-0.5434837590358792,0,0,0,0,1,0,0,0,0,0,0,-0.7504169076899565,-0.6835795000440912,0.9393112842375424,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
279792,0.0,SKILL,70.75,209.0,4.43,13.0,30.0,7.16,4.53,115.0,8.5,30.125,72.375,9.372674306233334,0.564005414594387,1.04294189418311,0.132523794969,0.56448173523,2.625446160633333,7.295284822513986,0.3496575425820716,0.490642495021444,0.9286507344659428,15839.898258558009,0.0222149736876504,104.3363204543567,104.3363204543567,713028,0.0222149736876504,0.5407831613055945,4.6550016944810055,-0.8236728465460254,-0.2359657566602815,-0.7018578672925041,-0.99299892235334,-1.305271710642384,0.4552649556312522,1.5192910308046843,-0.8727630658320114,1,0,0,0,0,0,0,1,0,0,0,-0.4201925641095457,0.0026739876992807,-0.3910835337494079,-0.0,-0.0,-1.130765096999166,-0.7240753743398182,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,0.0
282480,1.0,DB,71.0,188.0,4.47,12.0,37.0,6.84,4.25,125.0,8.625,30.875,74.375,9.5414721171,0.8299281560617011,1.0956262010662976,0.4438624382016666,1.18927526474,2.90263303121,8.091990598113345,0.4395523219103504,0.5739028048627027,1.4025616824850111,34096.053821658235,0.0414586666631275,105.69728372711997,106.24530803314389,946020,0.0360415782136299,0.7574920673255068,3.497450966098086,-0.6298568721312683,-0.3654574266316319,0.0350070021006964,-0.2948839123097942,-0.0976026550407964,-0.8891163242418038,-0.2566320127174913,-0.0191996616163298,1,1,0,1,1,1,1,0,0,0,0,0.9302363293509666,0.9599564043615034,-1.0746924288428237,-0.9976966350379304,-1.0899087017814868,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,0.0
300840,0.0,UNKNOWN,71.625,215.0,4.64,18.0,36.5,7.03,4.21,118.0,10.0,31.625,76.375,8.133316675833333,0.559974724323663,0.9775559300062856,0.1537844439346666,0.6466630697266667,2.63093805313,5.222568141037682,0.3763057404314641,0.5320286920703443,1.1769298518637714,18792.21034412312,0.0309301156148643,103.7922230844849,103.7922230844849,607570,0.0309301156148643,0.5728313921844476,4.698315725424294,-0.7813435918025095,-0.4999701303441857,-0.4321556717026799,-0.2667432649026067,0.7922100586875843,-0.6099157966922871,-0.9880263540867088,0.2040707499881809,0,1,1,1,1,1,0,0,0,0,0,0.4981404043378826,0.7989710753894979,-0.5035179300887382,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,0.0
305925,0.0,LB,70.375,226.0,,19.0,,7.47,,,9.375,30.125,74.25,8.464786529533333,0.6322975343948984,0.8820712705482003,0.2884779473145,0.9266784985866666,2.881677309673333,8.500474598031849,0.4061447039166752,0.4521264097684222,1.3903976155520703,23191.59098517608,0.0286221549399765,103.98767514368032,104.7504313346006,852666,0.0271989160881002,0.716832704461546,4.557470420046895,-1.463540856200925,-0.915991864532874,,-0.8475793795260135,,1.3592280657830762,,,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,,,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,0.0
305056,0.0,UNKNOWN,74.375,232.0,4.57,,39.5,7.19,4.25,127.0,11.0,31.25,74.125,8.906997680666667,0.7256316577467712,1.0525278015074944,0.2974811395009999,0.93395280838,3.07279809316,8.255306753025135,0.4425348374391357,0.57048898188626,1.463671768870633,18910.83909415248,0.0196801661078904,103.8811847931519,104.06462138650288,994398,0.0190173744256851,0.6894180435970217,4.234652747513307,0.2158556614543741,-0.1508052021578501,-0.66502548013484,,1.4920341047002317,-0.2057112450382246,-0.83000410694152,1.1652122615905438,0,0,1,1,0,1,0,0,0,0,0,1.3286231831453876,0.5178576759898723,0.0878993002763147,-0.0,-0.0,-0.0,0.0,-0.0,,-0.0,-0.0,,,,,,,,,,,,,,0.0
305878,1.0,SKILL,74.375,183.0,4.28,,38.5,7.25,4.39,131.0,8.25,33.375,79.375,9.274608612066666,0.844885668984567,1.1659726503207644,0.3222967584925,1.2024011611933334,3.2148364384966666,8.384615694717613,0.4814510784694819,0.6400193159410865,1.829676249512176,28863.99776061553,0.029035671528632,104.03697773126504,104.60641897016473,1069098,0.0269984582897129,0.7246187710767787,3.805054999169823,0.4605482582837976,-1.293743286516714,-1.540731812263617,,1.2749165545809351,0.907883021985575,0.3840904291360087,1.517506952302508,1,0,0,1,0,1,0,1,0,0,0,1.4255728447215827,0.1655303900506569,-0.9813876373871024,-0.0,-0.0,-1.6297718293537973,1.258759422696016,-0.0,,-0.0,-0.0,,,,,,,,,,,,,,0.0
281642,0.0,UNKNOWN,69.5,193.0,,,,,,,9.5,30.0,72.75,5.6360168457,0.8308595330674464,0.539018842439877,0.6307788160113333,1.4518938064566669,2.6224376360566666,3.327407378863824,0.332503885517547,0.2594416647770143,1.0867838804102177,26303.93928320465,0.0594185152293571,95.11992523960896,104.712642708566,435172,0.0604449258757563,1.5414294782470834,3.156294814810515,-1.551906651137374,-0.9518306256441496,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-0.0,,-0.0,,,,,,,,,,,,,,,0.0
305682,0.0,SKILL,71.25,181.0,4.58,,33.5,6.75,4.09,124.0,8.625,29.625,72.125,9.930434544866666,0.594443090877879,0.7673950123067617,0.3520861268036667,1.05866098404,3.248864809673333,6.7595454634000856,0.4071870553126532,0.4105543194207081,1.4606469208610704,14566.50877752429,0.0160763799902525,103.90071467967527,105.26338604608428,642236,0.022680928471036,0.7746246474693712,5.465392498507098,-0.6465389010522568,-1.3751107888133625,0.1370160776786142,,-0.2428412484916056,-1.6066617910940002,-2.048482288725428,0.4717638193686558,0,1,1,0,0,1,0,1,0,0,0,0.4686088851990133,1.3896834288045854,-1.4136173838709056,-0.0,-0.0,-0.6317583646445318,0.092386012674937,-0.0,,-0.0,-0.0,,,,,,,,,,,,,,0.0
280574,0.0,UNKNOWN,73.875,296.0,4.89,21.0,31.0,,4.87,113.0,,,,5.5964056650666665,0.4995548942582534,0.7425252747398902,0.1922432333231666,0.7471629778533333,2.45303551356,5.4919245222854105,0.3392067991409631,0.3927815937254105,0.9990871441601612,13630.407606139495,0.0241225370327562,104.76275701846308,105.30425247265288,932988,0.0146094136324791,0.6727783029786423,4.910442359297278,0.0345467063167589,1.1636980568965898,0.3995222155550417,0.2377494317610195,-0.4908006923356024,,1.619340723808902,-0.3298967564575762,0,0,0,0,1,0,0,0,0,0,0,-0.4103487243965893,,1.3917657941793256,0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
308045,0.0,UNKNOWN,72.625,177.0,4.56,,33.5,7.09,4.21,118.0,9.75,32.0,76.5,8.7271639506,0.7624341715678964,1.1159907995009166,0.3234160542486666,1.0153933366133334,3.00570011139,6.673693350063324,0.4122905306288246,0.6168363030230944,1.3178008696668155,15912.219374546165,0.0268891957594101,100.8934405144837,100.8934405144837,591770,0.0268891957594101,0.6831903738891623,3.942242128535468,-0.418725681527279,-1.2804564404077594,-0.6982925956251511,,0.092386012674937,-0.4583390898220148,-0.9880263540867088,0.2040707499881809,0,1,1,0,0,1,0,0,0,0,0,0.1482283813315589,0.7231827219543617,-1.5075920616959169,-0.0,-0.0,-0.0,0.0,-0.0,,-0.0,-0.0,,,,,,,,,,,,,,0.0
281256,0.0,SKILL,73.875,217.0,4.91,,31.0,7.0,4.28,112.0,8.625,31.0,74.875,8.422164281199999,0.6295552120811798,0.7888665987210768,0.3569591244066666,0.8625890413933334,1.85937277476,7.096092678112469,0.487464248533905,0.4285829235551402,1.2052531091261138,26324.028177775726,0.0338593405371213,104.4447936978273,105.26147184641428,1035828,0.025413512839753,0.7980502826483272,2.953470544089845,0.2834143127900289,0.089504252526313,1.9825387566150705,,-1.001720150027876,-0.3493893845542126,-0.507852900746514,-1.3209386942322336,0,1,0,0,0,0,0,1,0,0,0,-0.463745475041165,0.698595785855026,-0.7893277289635565,0.0,-0.0,0.466056446535661,-0.4908006923356024,-0.0,,-0.0,-0.0,,,,,,,,,,,,,,0.0
348606,0.0,SKILL,73.5,184.0,4.57,,36.0,,,117.0,,,,8.8158861796,0.8330649756997381,1.162580550197815,0.3315387070186666,1.3427394231166667,3.4739767710333336,7.608788757330303,0.4617052174914025,0.5771690855057826,1.6884593369343024,34674.00101551832,0.0424845708762694,103.37225456131824,104.16896109021714,1078872,0.0321391240253879,0.716565381691609,4.170115023879554,0.1505638536697023,-1.2530595353683895,0.0810911480138743,,0.5160376530446648,,,-0.5739793135651964,0,0,0,1,0,0,0,1,0,0,0,0.386424983192253,,-1.3144263203657052,-0.0,,-0.66502548013484,0.6755727176854764,-0.0,,-0.0,,,,,,,,,,,,,,,0.0
304899,0.0,UNKNOWN,77.75,312.0,5.25,26.0,24.0,7.6,4.81,98.0,10.625,33.875,81.125,6.232837041233334,1.053773577586364,0.3679004206488131,0.8980544904865,1.677219549813333,1.7930275599166663,4.003007175257626,0.2761896617109789,0.2332583903806895,0.905236997479748,98685.32033343495,0.1014659161504394,55.483116122712495,102.18421571897105,537564,0.1835787372916247,2.864290222142108,1.701530194013349,1.4396911086332769,1.4923238716602,1.597138373206162,1.0785705928670632,-2.1237234663651128,0.8300629185753077,1.3823073530911174,-1.931799275794848,0,0,0,0,1,0,0,0,0,0,0,-2.0277613710799804,-1.1061851358332129,1.2444840502534489,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
300785,0.0,UNKNOWN,72.375,180.0,4.68,14.0,35.0,6.97,4.37,122.0,9.0,31.125,73.75,8.336898167933333,1.0618646037151664,1.367293926910392,0.4760144154233333,1.4435793558766663,4.010009447733333,8.346377220379301,0.52115388961815,0.7166638939643986,1.7664444493062903,18252.93926016586,0.1491131383070489,103.25140360998245,103.25140360998245,122410,0.1491131383070489,0.7766176553673508,3.7763848928605728,-0.5093801590960867,-1.2188391001395826,-0.2990872097414443,-0.9394001937874416,0.4422980356812607,-0.7614925035625617,-0.3559373655059541,0.6312447551447867,0,1,0,1,0,1,0,0,0,0,0,0.5367713954130238,0.5587149345342579,-1.5548892072386142,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,0.0
300890,1.0,DL,75.375,289.0,,22.0,37.5,7.02,4.07,119.0,9.375,33.125,82.125,6.846098581933333,0.7421646446406152,0.92643561413083,0.3466723759966666,0.9880390167233334,2.954520861306667,5.908501356851143,0.5011300280248435,0.5129842513603923,1.3568852621170595,6142.4281746621255,0.0162739194962434,103.69177594472896,103.69177594472896,377440,0.0162739194962434,0.8010968418316955,3.980950699608387,0.0845138855108393,-0.0952089540995967,,-0.2716302943497962,1.090829971034414,-0.9314633483775926,-1.4916917900499822,0.8440591736305537,0,1,1,1,0,1,0,0,0,1,0,0.6681744959845662,1.0881414001327674,,,-0.0,,0.0,0.0,0.0,1.0199242629375105,-0.0,,,,,,,,,,,,,,0.0
300415,0.0,UNKNOWN,70.625,237.0,5.33,25.0,28.5,7.56,4.7,106.0,9.375,29.625,72.5,7.359532674166666,0.6006482831135047,0.6506309814778704,0.3941477735833333,0.8634003003433333,1.7045172055566666,4.720581501516357,0.4677799314989973,0.390481749913929,1.2471441653207809,15667.776635385895,0.0208489912731501,95.03856153961924,100.02030465724602,546058,0.0286925136805722,0.9231781151109144,2.837795850711794,-1.1439615020777398,-0.048109635044222,1.863275297128633,0.9104063606458545,-1.0739873973461418,0.7290117806617921,0.9477461734418512,-1.0774512654816364,0,0,0,0,1,0,0,0,0,0,0,-1.075719331413889,-0.8383789770518217,-0.7533097092606252,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,0.0
324892,1.0,DB,70.0,183.0,4.53,17.0,34.5,7.03,4.14,111.0,8.75,29.625,73.0,6.021498362233333,0.4523379303401094,0.6706246373195087,0.1548124700785,0.5994631449366666,2.1545071601866668,4.892847048527171,0.284370654564776,0.2696082113141068,0.7558779021809238,4896.108268808462,0.0069853201083634,104.5518579109428,104.86764729075249,638610,0.0076668205458863,0.6745024044271728,4.763047747436766,-1.4753023380792902,-0.8925594842734085,0.6651330399133066,1.179535649239177,-1.0039130232767723,0.2759326523509104,-1.154844057228722,-1.9007665000167104,0,0,1,0,1,0,1,0,0,0,0,-0.1089115321783632,0.9372405416415384,-1.2964329038756792,-0.7980939420960755,-0.6099157966922871,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,0.0
305122,0.0,UNKNOWN,78.5,328.0,5.29,18.0,27.5,8.01,5.0,104.0,9.875,36.125,86.375,4.492056846633333,0.5740714937559322,0.712436828456815,0.2648286819456666,0.8567420641566666,2.045304139456667,4.221016520393487,0.3895345300491543,0.3618726717423421,1.0556185721790867,2692.214464932406,0.009824237751452,102.65609400403883,102.65609400403883,274038,0.009824237751452,0.8057858196345756,3.562803869732352,1.7116545413396995,1.8209496864238093,1.7302068351673976,-0.2667432649026067,-1.3072620793503575,1.8658370821888424,2.132913027030764,-1.2910382680599393,0,0,0,0,1,0,0,0,0,0,0,-1.2991501737051483,-1.9993750546098032,1.588308187390462,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,0.0
278802,0.0,SKILL,75.0,226.0,4.5,19.0,39.0,7.15,4.41,127.0,9.5,31.875,77.25,9.045669555666668,0.623413354203132,1.057507640324367,0.1792320807773333,0.7193159262333334,2.72642803192,7.10778577075839,0.3746689635038877,0.5859788859262512,1.1523156467348392,8629.080970007151,0.0148705469256344,104.09684602566364,104.09684602566364,580280,0.0148705469256344,0.5895119150268398,4.373387277539173,0.6819656901510084,0.4556580128612319,-0.3103833596393148,-0.071659716046117,1.426692334888189,0.4049740593696617,0.5462619436601084,0.919939447768878,1,0,0,1,1,1,0,1,0,0,0,1.2703045126443335,0.2523387506562529,0.0153159649116034,-0.0,-0.0,-0.897895288567003,1.3753967636981237,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,0.0
281884,0.0,LB,74.5,234.0,4.86,20.0,36.5,6.88,4.32,119.0,9.125,30.75,76.625,6.949189504,0.7131027976557162,1.003438287207277,0.3197989662486666,0.8358976046233333,3.1396287282300004,6.963448106103026,0.4795520703513112,0.5850388293172155,1.5105475299542614,6057.988460055446,0.0154631249459005,105.03574823116637,105.03574823116637,391770,0.0154631249459005,0.7106593467151737,4.402771575923341,1.3228157738739073,0.1308559806475534,1.4556506857480946,-0.3390317518104058,0.348350849872282,-0.723744814248137,0.240960415824615,-0.2461829819586654,0,1,1,1,1,1,0,0,0,0,1,0.5515371549824584,0.7711613691527052,-0.2616000635102377,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.553465174437439,,,,,,,,,,,,,,0.0
